"","Event","Lat","Lon","ReefID","Core","Level","Level_Matrix","IntMean"
"6410","2017 Bleaching",-21.13311958,150.789566,"21-070","1",1,NA,5
"6411","2017 Bleaching",-21.13311958,150.789566,"21-070","1",1,NA,5
"6412","2017 Bleaching",-21.13311958,150.789566,"21-070","1",0,NA,0
"6413","2017 Bleaching",-21.13590622,150.7631226,"21-071","1",1,NA,5
"6414","2017 Bleaching",-21.13590622,150.7631226,"21-071","1",1,NA,5
"6415","2017 Bleaching",-21.13590622,150.7631226,"21-071","1",0,NA,0
"6416","2017 Bleaching",-21.13590622,150.7631226,"21-071","1",0,NA,0
"6417","2017 Bleaching",-21.14909172,151.7565918,"21-157","1",1,NA,5
"6418","2017 Bleaching",-21.14909172,151.7565918,"21-157","1",0,NA,0
"6419","2017 Bleaching",-21.14909172,151.7565918,"21-157","1",0,NA,0
"6420","2017 Bleaching",-21.15070915,151.7765808,"21-158","1",1,NA,5
"6421","2017 Bleaching",-21.15070915,151.7765808,"21-158","1",0,NA,0
"6422","2017 Bleaching",-21.15070915,151.7765808,"21-158","1",0,NA,0
"6423","2017 Bleaching",-21.15070915,151.7765808,"21-158","1",0,NA,0
"6424","2017 Bleaching",-21.15070915,151.7765808,"21-158","1",1,NA,5
"6425","2017 Bleaching",-21.15646553,150.8449554,"21-074","1",1,NA,5
"6426","2017 Bleaching",-21.15646553,150.8449554,"21-074","1",1,NA,5
"6427","2017 Bleaching",-21.15646553,150.8449554,"21-074","1",0,NA,0
"6428","2017 Bleaching",-21.15646553,150.8449554,"21-074","1",0,NA,0
"6429","2017 Bleaching",-21.16200638,151.7991638,"21-159","1",1,NA,5
"6430","2017 Bleaching",-21.16200638,151.7991638,"21-159","1",1,NA,5
"6431","2017 Bleaching",-21.16200638,151.7991638,"21-159","1",0,NA,0
"6432","2017 Bleaching",-21.16200638,151.7991638,"21-159","1",0,NA,0
"6433","2017 Bleaching",-21.16200638,151.7991638,"21-159","1",0,NA,0
"6434","2017 Bleaching",-21.16200638,151.7991638,"21-159","1",0,NA,0
"6435","2017 Bleaching",-21.16200638,151.7991638,"21-159","1",0,NA,0
"6436","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",2,NA,20
"6437","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",2,NA,20
"6438","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",1,NA,5
"6439","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",1,NA,5
"6440","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",1,NA,5
"6441","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",1,NA,5
"6442","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",0,NA,0
"6443","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",0,NA,0
"6444","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",0,NA,0
"6445","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",0,NA,0
"6446","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",0,NA,0
"6447","2017 Bleaching",-21.16360283,150.6603546,"21-072","1",0,NA,0
"6448","2017 Bleaching",-21.16447449,150.9338837,"21-075","1",2,NA,20
"6449","2017 Bleaching",-21.16447449,150.9338837,"21-075","1",1,NA,5
"6450","2017 Bleaching",-21.16447449,150.9338837,"21-075","1",1,NA,5
"6451","2017 Bleaching",-21.16447449,150.9338837,"21-075","1",1,NA,5
"6452","2017 Bleaching",-21.16447449,150.9338837,"21-075","1",0,NA,0
"6453","2017 Bleaching",-21.16447449,150.9338837,"21-075","1",0,NA,0
"6454","2017 Bleaching",-21.16447449,150.9338837,"21-075","1",0,NA,0
"6455","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",1,NA,5
"6456","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",1,NA,5
"6457","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",1,NA,5
"6458","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",1,NA,5
"6459","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",1,NA,5
"6460","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",1,NA,5
"6461","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",0,NA,0
"6462","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",0,NA,0
"6463","2017 Bleaching",-21.17749405,151.0368042,"21-115","1",1,NA,5
"6464","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6465","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6466","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6467","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6468","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6469","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6470","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6471","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6472","2017 Bleaching",-21.18107986,151.8226929,"21-161","1",0,NA,0
"6473","2017 Bleaching",-21.18595886,152.5951233,"21-289a","1",1,NA,5
"6474","2017 Bleaching",-21.18595886,152.5951233,"21-289a","1",0,NA,0
"6475","2017 Bleaching",-21.18595886,152.5951233,"21-289a","1",0,NA,0
"6476","2017 Bleaching",-21.18595886,152.5951233,"21-289a","1",0,NA,0
"6477","2017 Bleaching",-21.18595886,152.5951233,"21-289a","1",0,NA,0
"6478","2017 Bleaching",-21.20072746,152.5225525,"21-290","1",1,NA,5
"6479","2017 Bleaching",-21.20072746,152.5225525,"21-290","1",0,NA,0
"6480","2017 Bleaching",-21.20072746,152.5225525,"21-290","1",0,NA,0
"6481","2017 Bleaching",-21.20072746,152.5225525,"21-290","1",0,NA,0
"6482","2017 Bleaching",-21.21458054,151.0127716,"21-116","1",2,NA,20
"6483","2017 Bleaching",-21.21458054,151.0127716,"21-116","1",1,NA,5
"6484","2017 Bleaching",-21.21458054,151.0127716,"21-116","1",1,NA,5
"6485","2017 Bleaching",-21.21458054,151.0127716,"21-116","1",1,NA,5
"6486","2017 Bleaching",-21.21458054,151.0127716,"21-116","1",1,NA,5
"6487","2017 Bleaching",-21.21899033,152.3966675,"21-236","1",1,NA,5
"6488","2017 Bleaching",-21.21899033,152.3966675,"21-236","1",0,NA,0
"6489","2017 Bleaching",-21.21899033,152.3966675,"21-236","1",0,NA,0
"6490","2017 Bleaching",-21.21899033,152.3966675,"21-236","1",0,NA,0
"6491","2017 Bleaching",-21.21899033,152.3966675,"21-236","1",0,NA,0
"6492","2017 Bleaching",-21.21899033,152.3966675,"21-236","1",0,NA,0
"6493","2017 Bleaching",-21.22441864,150.8828583,"21-081","1",1,NA,5
"6494","2017 Bleaching",-21.22441864,150.8828583,"21-081","1",1,NA,5
"6495","2017 Bleaching",-21.22441864,150.8828583,"21-081","1",1,NA,5
"6496","2017 Bleaching",-21.22441864,150.8828583,"21-081","1",1,NA,5
"6497","2017 Bleaching",-21.22441864,150.8828583,"21-081","1",0,NA,0
"6498","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",1,NA,5
"6499","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",1,NA,5
"6500","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",1,NA,5
"6501","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",1,NA,5
"6502","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",1,NA,5
"6503","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6504","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6505","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6506","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6507","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6508","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6509","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6510","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",0,NA,0
"6511","2017 Bleaching",-21.23604202,152.5121002,"21-238","1",1,NA,5
"6512","2017 Bleaching",-21.2400341,152.4723358,"21-237","1",1,NA,5
"6513","2017 Bleaching",-21.2400341,152.4723358,"21-237","1",1,NA,5
"6514","2017 Bleaching",-21.2400341,152.4723358,"21-237","1",1,NA,5
"6515","2017 Bleaching",-21.2400341,152.4723358,"21-237","1",0,NA,0
"6516","2017 Bleaching",-21.24135208,151.8458252,"21-172","1",0,NA,0
"6517","2017 Bleaching",-21.24135208,151.8458252,"21-172","1",0,NA,0
"6518","2017 Bleaching",-21.24135208,151.8458252,"21-172","1",0,NA,0
"6519","2017 Bleaching",-21.24135208,151.8458252,"21-172","1",0,NA,0
"6520","2017 Bleaching",-21.24135208,151.8458252,"21-172","1",0,NA,0
"6521","2017 Bleaching",-21.24571228,150.8965912,"21-082","1",2,NA,20
"6522","2017 Bleaching",-21.24571228,150.8965912,"21-082","1",1,NA,5
"6523","2017 Bleaching",-21.24571228,150.8965912,"21-082","1",1,NA,5
"6524","2017 Bleaching",-21.24571228,150.8965912,"21-082","1",1,NA,5
"6525","2017 Bleaching",-21.24571228,150.8965912,"21-082","1",0,NA,0
"6526","2017 Bleaching",-21.27980042,152.3125305,"21-240","1",2,NA,20
"6527","2017 Bleaching",-21.27980042,152.3125305,"21-240","1",1,NA,5
"6528","2017 Bleaching",-21.27980042,152.3125305,"21-240","1",1,NA,5
"6529","2017 Bleaching",-21.27980042,152.3125305,"21-240","1",1,NA,5
"6530","2017 Bleaching",-21.27980042,152.3125305,"21-240","1",1,NA,5
"6531","2017 Bleaching",-21.28257179,152.3307037,"21-241","1",1,NA,5
"6532","2017 Bleaching",-21.28257179,152.3307037,"21-241","1",1,NA,5
"6533","2017 Bleaching",-21.28257179,152.3307037,"21-241","1",1,NA,5
"6534","2017 Bleaching",-21.28257179,152.3307037,"21-241","1",1,NA,5
"6535","2017 Bleaching",-21.28257179,152.3307037,"21-241","1",1,NA,5
"6536","2017 Bleaching",-21.28257179,152.3307037,"21-241","1",0,NA,0
"6537","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",2,NA,20
"6538","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",1,NA,5
"6539","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",1,NA,5
"6540","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",1,NA,5
"6541","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",0,NA,0
"6542","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",0,NA,0
"6543","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",0,NA,0
"6544","2017 Bleaching",-21.28995514,152.6052551,"21-294","1",0,NA,0
"6545","2017 Bleaching",-21.30331612,152.2311554,"21-242a","1",1,NA,5
"6546","2017 Bleaching",-21.30331612,152.2311554,"21-242a","1",0,NA,0
"6547","2017 Bleaching",-21.30331612,152.2311554,"21-242a","1",0,NA,0
"6548","2017 Bleaching",-21.30331612,152.2311554,"21-242a","1",0,NA,0
"6549","2017 Bleaching",-21.30331612,152.2311554,"21-242a","1",0,NA,0
"6550","2017 Bleaching",-21.30331612,152.2311554,"21-242a","1",0,NA,0
"6551","2017 Bleaching",-21.31895638,152.5805969,"21-295","1",1,NA,5
"6552","2017 Bleaching",-21.31895638,152.5805969,"21-295","1",1,NA,5
"6553","2017 Bleaching",-21.31895638,152.5805969,"21-295","1",1,NA,5
"6554","2017 Bleaching",-21.31895638,152.5805969,"21-295","1",1,NA,5
"6555","2017 Bleaching",-21.31895638,152.5805969,"21-295","1",0,NA,0
"6556","2017 Bleaching",-21.32230186,151.1672363,"21-128","1",1,NA,5
"6557","2017 Bleaching",-21.32230186,151.1672363,"21-128","1",1,NA,5
"6558","2017 Bleaching",-21.32230186,151.1672363,"21-128","1",1,NA,5
"6559","2017 Bleaching",-21.32230186,151.1672363,"21-128","1",0,NA,0
"6560","2017 Bleaching",-21.32230186,151.1672363,"21-128","1",0,NA,0
"6561","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6562","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6563","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6564","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6565","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6566","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6567","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6568","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6569","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6570","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6571","2017 Bleaching",-21.33171272,150.7849884,"21-086","1",1,NA,5
"6572","2017 Bleaching",-21.33177567,152.1629944,"21-247","1",2,NA,20
"6573","2017 Bleaching",-21.33177567,152.1629944,"21-247","1",1,NA,5
"6574","2017 Bleaching",-21.33177567,152.1629944,"21-247","1",1,NA,5
"6575","2017 Bleaching",-21.33177567,152.1629944,"21-247","1",1,NA,5
"6576","2017 Bleaching",-21.33177567,152.1629944,"21-247","1",1,NA,5
"6577","2017 Bleaching",-21.33177567,152.1629944,"21-247","1",1,NA,5
"6578","2017 Bleaching",-21.33865738,152.55336,"21-296","1",1,NA,5
"6579","2017 Bleaching",-21.33865738,152.55336,"21-296","1",1,NA,5
"6580","2017 Bleaching",-21.33865738,152.55336,"21-296","1",1,NA,5
"6581","2017 Bleaching",-21.33865738,152.55336,"21-296","1",1,NA,5
"6582","2017 Bleaching",-21.34622002,151.8265381,"21-180","1",1,NA,5
"6583","2017 Bleaching",-21.34622002,151.8265381,"21-180","1",0,NA,0
"6584","2017 Bleaching",-21.34622002,151.8265381,"21-180","1",0,NA,0
"6585","2017 Bleaching",-21.35380936,151.0965118,"21-129","1",1,NA,5
"6586","2017 Bleaching",-21.35380936,151.0965118,"21-129","1",0,NA,0
"6587","2017 Bleaching",-21.35380936,151.0965118,"21-129","1",0,NA,0
"6588","2017 Bleaching",-21.35380936,151.0965118,"21-129","1",0,NA,0
"6589","2017 Bleaching",-21.35380936,151.0965118,"21-129","1",0,NA,0
"6590","2017 Bleaching",-21.36036682,152.1422577,"21-257","1",3,NA,45
"6591","2017 Bleaching",-21.36036682,152.1422577,"21-257","1",2,NA,20
"6592","2017 Bleaching",-21.36478806,151.4798584,"21-135","1",1,NA,5
"6593","2017 Bleaching",-21.36478806,151.4798584,"21-135","1",1,NA,5
"6594","2017 Bleaching",-21.36478806,151.4798584,"21-135","1",0,NA,0
"6595","2017 Bleaching",-21.36973381,151.3673401,"21-131","1",1,NA,5
"6596","2017 Bleaching",-21.36973381,151.3673401,"21-131","1",1,NA,5
"6597","2017 Bleaching",-21.36973381,151.3673401,"21-131","1",1,NA,5
"6598","2017 Bleaching",-21.36973381,151.3673401,"21-131","1",1,NA,5
"6599","2017 Bleaching",-21.37122536,151.8578949,"21-181","1",1,NA,5
"6600","2017 Bleaching",-21.37122536,151.8578949,"21-181","1",0,NA,0
"6601","2017 Bleaching",-21.37122536,151.8578949,"21-181","1",0,NA,0
"6602","2017 Bleaching",-21.37122536,151.8578949,"21-181","1",0,NA,0
"6603","2017 Bleaching",-21.37122536,151.8578949,"21-181","1",0,NA,0
"6604","2017 Bleaching",-21.37122536,151.8578949,"21-181","1",0,NA,0
"6605","2017 Bleaching",-21.37743568,152.0170898,"21-258","1",1,NA,5
"6606","2017 Bleaching",-21.37743568,152.0170898,"21-258","1",1,NA,5
"6607","2017 Bleaching",-21.37743568,152.0170898,"21-258","1",0,NA,0
"6608","2017 Bleaching",-21.37743568,152.0170898,"21-258","1",0,NA,0
"6609","2017 Bleaching",-21.37743568,152.0170898,"21-258","1",0,NA,0
"6610","2017 Bleaching",-21.37743568,152.0170898,"21-258","1",0,NA,0
"6611","2017 Bleaching",-21.37743568,152.0170898,"21-258","1",0,NA,0
"6612","2017 Bleaching",-21.37825012,151.2503357,"21-133","1",1,NA,5
"6613","2017 Bleaching",-21.37825012,151.2503357,"21-133","1",1,NA,5
"6614","2017 Bleaching",-21.37825012,151.2503357,"21-133","1",1,NA,5
"6615","2017 Bleaching",-21.37825012,151.2503357,"21-133","1",0,NA,0
"6616","2017 Bleaching",-21.37872505,152.5291443,"21-299","1",1,NA,5
