FID,PIXEL_ID,LONG,LAT,REEF_ID,REEF_NAME,Hs4MW_1985,Hs4MW_1986,Hs4MW_1987,Hs4MW_1988,Hs4MW_1989,Hs4MW_1990,Hs4MW_1991,Hs4MW_1992,Hs4MW_1993,Hs4MW_1994,Hs4MW_1995,Hs4MW_1996,Hs4MW_1997,Hs4MW_1998,Hs4MW_1999,Hs4MW_2000,Hs4MW_2001,Hs4MW_2002,Hs4MW_2003,Hs4MW_2004,Hs4MW_2005,Hs4MW_2006,Hs4MW_2007,Hs4MW_2008,Hs4MW_2009,Hs4MW_2010,Hs4MW_2011,Hs4MW_2012,Hs4MW_2013,Hs4MW_2014,Hs4MW_2015,Hs4MW_2016,Hs4MW_2017
9895,9896,149.49,-19.77,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,10,24,0,0,40
9896,9897,149.50,-19.77,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,10,24,0,0,41
9897,9898,149.51,-19.77,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,10,24,0,0,41
9898,9899,149.52,-19.77,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,10,24,0,0,41
9899,9900,149.61,-19.77,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,10,24,0,0,44
9900,9901,149.62,-19.77,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,10,24,0,0,44
9901,9902,149.63,-19.77,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,24,0,0,44
9902,9903,149.64,-19.77,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,24,0,0,44
9903,9904,150.08,-19.77,19-207,Hyde Reef (19-207),0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,25,0,0,51
9904,9905,150.12,-19.77,19-208,U/N Reef (19-208),0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,25,0,0,51
9905,9906,150.13,-19.77,19-208,U/N Reef (19-208),0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,10,25,0,0,51
9906,9907,149.14,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,31
9907,9908,149.15,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,31
9908,9909,149.16,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,32
9909,9910,149.17,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,32
9910,9911,149.18,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,33
9911,9912,149.19,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,34
9912,9913,149.20,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,34
9913,9914,149.21,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,34
9914,9915,149.22,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,23,0,0,32
9915,9916,149.23,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,23,0,0,32
9916,9917,149.24,-19.78,19-136a,Hook Reef (19-136a),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,23,0,0,32
9917,9918,149.25,-19.78,19-135,Hardy Reef (19-135),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,23,0,0,32
9918,9919,149.26,-19.78,19-135,Hardy Reef (19-135),0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,23,0,0,32
9919,9920,149.27,-19.78,19-135,Hardy Reef (19-135),0,0,0,0,4,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,11,23,0,0,32
9920,9921,149.45,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,10,24,0,0,38
9921,9922,149.46,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,10,24,0,0,38
9922,9923,149.47,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,10,24,0,0,38
9923,9924,149.48,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,10,24,0,0,38
9924,9925,149.49,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,10,24,0,0,39
9925,9926,149.50,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,10,24,0,0,40
9926,9927,149.51,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,10,24,0,0,41
9927,9928,149.52,-19.78,19-134,Circular Quay Reef (19-134),0,0,0,0,3,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,10,24,0,0,40
9928,9929,149.60,-19.78,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,10,24,0,0,44
9929,9930,149.61,-19.78,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,10,24,0,0,44
9930,9931,149.62,-19.78,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,10,24,0,0,44
9931,9932,149.63,-19.78,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,10,24,0,0,44
9932,9933,149.64,-19.78,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,10,24,0,0,44
9933,9934,149.65,-19.78,19-187,Hewitt Reef (19-187),0,0,0,0,3,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,10,25,0,0,44
9934,9935,149.76,-19.78,19-188,U/N Reef (19-188),0,0,0,0,2,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,24,0,0,45
9935,9936,149.77,-19.78,19-188,U/N Reef (19-188),0,0,0,0,1,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,24,0,0,45
9936,9937,150.12,-19.78,19-208,U/N Reef (19-208),0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,10,1,3,0,10,25,0,0,51
9937,9938,150.13,-19.78,19-208,U/N Reef (19-208),0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,10,25,0,0,51
9938,9939,150.15,-19.78,19-209,Rebe Reef (19-209),0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,10,25,0,0,51
9939,9940,149.13,-19.79,19-136a,Hook Reef (19-136a),0,0,0,0,5,0,2,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,23,0,0,31
